羽田空港国際線ビル??,21:50着,
,21:50発,
天空橋??,レ,
,レ,
整備場??,レ,
,レ,
昭和島??,レ,
,レ,
流通センター??,21:55着,
,21:56発,
大井競馬場前??,21:57着,
,21:58発,
天王洲アイル??,22:01着,
,22:01発,
浜松町??,22:06着,
,,
,,
,,
浜松町??,22:10着,
,22:10発,
新橋?(4002),22:12着,
,22:12発,
有楽町??,22:14着,
,22:14発,
東京?(4000),22:16着,
,22:16発,
神田??,22:19着,
,22:19発,
秋葉原?(4590),22:21着,
,22:21発,
,,
,,
秋葉原?(4590),09:53着,
,09:53発,
御徒町??,09:55着,
,09:55発,
上野?(4300),09:57着,
,09:57発,
,,
,,
上野?(4300),,14
,10:00発,
尾久??,レ,
,レ,
赤羽?(4305),10:09着,
,10:10発,
浦和?(4315),10:18着,
,10:19発,
さいたま新都心??,レ,
,レ,
大宮?(4320),10:25着,
,10:26発,
,,
,,
大宮?(4320),,
,10:30発,
鉄道博物館??,10:32着,
,10:33発,
,,
,,
鉄道博物館??,14:34着,
,14:34発,
大宮?(4320),14:37着,
,,
,,
,,
大宮?(4320),,
,14:48発,
北与野??,14:51着,
,14:51発,
与野本町??,14:52着,
,14:52発,
南与野??,14:55着,
,14:55発,
中浦和??,14:57着,
,14:57発,
武蔵浦和??,14:59着,
,15:02発,
,,
,,
武蔵浦和??,15:01着,
,15:01発,
北戸田??,レ,
,レ,
戸田??,レ,
,レ,
戸田公園??,15:06着,
,15:06発,
浮間舟渡??,レ,
,レ,
北赤羽??,レ,
,レ,
赤羽?(4305),15:11着,
,15:11発,
,,
,,
赤羽?(4305),15:12着,
,15:12発,
東十条??,15:15着,
,15:15発,
王子??,15:17着,
,15:17発,
上中里??,15:19着,
,15:19発,
田端??,15:22着,
,15:22発,
西日暮里??,レ,
,レ,
日暮里?(4302),レ,
,レ,
鶯谷??,レ,
,レ,
上野?(4300),15:27着,
,15:27発,
御徒町??,レ,
,レ,
秋葉原?(4590),15:30着,
,15:30発,
,,
,,
秋葉原?(4590),18:37着,
,18:37発,
御茶ノ水??,18:39着,
,18:39発,
水道橋??,18:42着,
,18:42発,
,,
,,
水道橋??,21:17着,
,21:17発,
御茶ノ水??,21:21着,
,21:21発,
,,
,,
御茶ノ水??,21:21着,
,21:21発,
神田??,21:23着,
,21:23発,
東京?(4000),21:25着,1
,,
,,
,,
東京?(4000),21:30着,3
,21:31発,
新日本橋??,21:33着,
,21:33発,
馬喰町??,21:35着,
,21:35発,
錦糸町?(4595),21:40着,
,21:40発,
,,
,,
錦糸町?(4595),21:44着,
,21:44発,
両国?(4593),21:46着,
,21:46発,
浅草橋??,21:48着,
,21:48発,
秋葉原?(4590),21:50着,
,21:50発,
,,
,,
秋葉原?(4590),10:47着,
,10:47発,
御茶ノ水??,10:49着,
,10:49発,
水道橋??,10:51着,
,10:51発,
飯田橋??,10:53着,
,10:53発,
市ヶ谷??,10:55着,
,10:55発,
四ツ谷?(4114),10:57着,
,10:57発,
信濃町??,10:59着,
,10:59発,
千駄ヶ谷??,11:00着,
,11:00発,
代々木??,11:02着,
,11:02発,
,,
,,
代々木??,10:45着,
,10:45発,
原宿??,10:48着,
,10:48発,
渋谷?(4088),10:50着,
,10:50発,
,,
,,
渋谷?(4088),11:38着,
,11:39発,
代官山??,レ,
,レ,
中目黒??,11:42着,
,11:43発,
祐天寺??,レ,
,レ,
学芸大学??,レ,
,レ,
都立大学??,レ,
,レ,
自由が丘??,11:47着,
,11:48発,
田園調布??,レ,
,レ,
多摩川??,レ,
,レ,
新丸子??,レ,
,レ,
武蔵小杉?(4935),11:52着,
,11:53発,
元住吉??,レ,
,レ,
日吉??,レ,
,レ,
綱島??,レ,
,レ,
大倉山??,レ,
,レ,
菊名??,11:59着,
,12:00発,
妙蓮寺??,レ,
,レ,
白楽??,レ,
,レ,
東白楽??,レ,
,レ,
反町??,レ,
,レ,
横浜?(4050),12:06着,
,12:08発,
新高島??,レ,
,レ,
みなとみらい??,12:10着,
,12:11発,
馬車道??,レ,
,レ,
日本大通り??,レ,
,レ,
元町·中華街??,12:15着,
,,
,,
,,
元町·中華街??,,
,14:04発,
日本大通り??,レ,
,レ,
馬車道??,レ,
,レ,
みなとみらい??,14:07着,
,14:08発,
,,
,,
みなとみらい??,16:15着,
,16:15発,
新高島??,レ,
,レ,
横浜?(4050),16:18着,
,16:19発,
反町??,レ,
,レ,
東白楽??,レ,
,レ,
白楽??,レ,
,レ,
妙蓮寺??,レ,
,レ,
菊名??,16:24着,
,16:25発,
大倉山??,レ,
,レ,
綱島??,16:28着,
,16:28発,
日吉??,16:30着,
,16:31発,
元住吉??,レ,
,レ,
武蔵小杉?(4935),16:33着,
