羽田空港国際線ターミナル??,20:11着,
,20:12発,
天空橋??,20:13着,
,20:13発,
穴守稲荷??,20:14着,
,20:14発,
大鳥居??,20:16着,
,20:16発,
糀谷??,20:18着,
,20:18発,
京急蒲田??,20:19着,
,20:21発,
,,
,,
京急蒲田??,20:28着,
,20:28発,
梅屋敷??,レ,
,レ,
大森町??,レ,
,レ,
平和島??,レ,
,レ,
大森海岸??,レ,
,レ,
立会川??,レ,
,レ,
鮫洲??,レ,
,レ,
青物横丁??,レ,
,レ,
新馬場??,レ,
,レ,
北品川??,レ,
,レ,
品川?(4010),20:36着,
,,
,,
,,
品川?(4010),,
,08:09発,
北品川??,レ,
,レ,
新馬場??,レ,
,レ,
青物横丁??,レ,
,レ,
鮫洲??,レ,
,レ,
立会川??,レ,
,レ,
大森海岸??,レ,
,レ,
平和島??,レ,
,レ,
大森町??,レ,
,レ,
梅屋敷??,レ,
,レ,
京急蒲田??,08:20着,
,08:21発,
,,
,,
京急蒲田??,08:26着,
,08:26発,
糀谷??,08:28着,
,08:29発,
大鳥居??,08:30着,
,08:31発,
穴守稲荷??,08:31着,
,08:32発,
天空橋??,08:33着,
,08:34発,
羽田空港国際線ターミナル??,08:35着,
,08:36発,
羽田空港国内線ターミナル??,08:38着,
,,
,,
,,
福岡空港??,,
,12:08発,
東比恵??,12:11着,
,12:11発,
博多?(9050),12:13着,
,12:13発,
,,
,,
博多?(9050),,11
,16:56発,
新鳥栖?(9225),17:09着,
,17:10発,
久留米?(9065),17:14着,
,17:15発,
,,
,,
久留米?(9065),19:02着,
,19:03発,
新鳥栖?(9225),19:07着,
,19:07発,
博多?(9050),19:20着,11
,,
,,
,,
博多?(9050),,2
,09:38発,
吉塚?(9045),レ,
,レ,
箱崎??,レ,
,レ,
千早?(9041),レ,
,レ,
香椎?(9040),レ,
,レ,
九産大前??,レ,
,レ,
福工大前??,レ,
,レ,
新宮中央??,レ,
,レ,
ししぶ??,レ,
,レ,
古賀??,レ,
,レ,
千鳥??,レ,
,レ,
福間?(9035),レ,
,レ,
東福間??,レ,
,レ,
東郷?(9033),レ,
,レ,
赤間?(9032),レ,
,レ,
教育大前??,レ,
,レ,
海老津??,レ,
,レ,
遠賀川??,レ,
,レ,
水巻??,レ,
,レ,
折尾?(9025),レ,5
,レ,
陣原??,レ,
,レ,
黒崎?(9020),レ,
,レ,
八幡?(9018),レ,
,レ,
スペースワールド?(9017),レ,
,レ,
枝光?(9016),レ,
,レ,
戸畑?(9015),レ,
,レ,
九州工大前??,レ,
,レ,
西小倉??,レ,
,レ,
小倉?(9010),10:28着,7
,10:30発,
西小倉??,レ,
,レ,
南小倉??,レ,
,レ,
城野??,レ,
,レ,
安部山公園??,レ,
,レ,
下曽根?(9321),レ,
,レ,
朽網??,レ,
,レ,
苅田??,レ,
,レ,
小波瀬西工大前??,レ,
,レ,
行橋?(9325),レ,
,レ,
南行橋??,レ,
,レ,
新田原??,レ,
,レ,
築城?(9328),レ,
,レ,
椎田??,レ,
,レ,
豊前松江??,レ,
,レ,
宇島?(9330),レ,
,レ,
三毛門??,レ,
,レ,
吉富??,レ,
,レ,
中津?(9333),レ,
,レ,
東中津??,レ,
,レ,
今津??,レ,
,レ,
天津??,レ,
,レ,
豊前善光寺??,レ,
,レ,
柳ヶ浦?(9338),レ,
,レ,
豊前長洲??,レ,
,レ,
宇佐?(9341),レ,
,レ,
西屋敷??,レ,
,レ,
立石??,レ,
,レ,
中山香??,レ,
,レ,
杵築?(9345),レ,
,レ,
大神??,レ,
,レ,
日出??,レ,
,レ,
暘谷??,レ,
,レ,
豊後豊岡??,レ,
,レ,
亀川?(9348),レ,
,レ,
別府大学??,レ,
,レ,
別府?(9350),12:09着,
,12:10発,
東別府??,レ,
,レ,
西大分??,レ,
,レ,
大分?(9355),12:22着,
,12:25発,
,,
,,
大分?(9355),,
,15:11発,
西大分??,レ,
,レ,
東別府??,レ,
,レ,
別府?(9350),15:19着,
,15:20発,
別府大学??,レ,
,レ,
亀川?(9348),レ,
,レ,
豊後豊岡??,レ,
,レ,
暘谷??,レ,
,レ,
日出??,レ,
,レ,
大神??,レ,
,レ,
杵築?(9345),15:33着,
,15:34発,
中山香??,レ,
,レ,
立石??,レ,
,レ,
西屋敷??,レ,
,レ,
宇佐?(9341),15:48着,
,15:48発,
豊前長洲??,レ,
,レ,
柳ヶ浦?(9338),15:53着,
,15:54発,
豊前善光寺??,レ,
,レ,
天津??,レ,
,レ,
今津??,レ,
,レ,
東中津??,レ,
,レ,
中津?(9333),16:03着,
,16:04発,
吉富??,レ,
,レ,
三毛門??,レ,
,レ,
宇島?(9330),16:09着,
,16:09発,
豊前松江??,レ,
,レ,
椎田??,レ,
,レ,
築城?(9328),レ,
,レ,
新田原??,レ,
,レ,
南行橋??,レ,
,レ,
行橋?(9325),16:21着,
,16:22発,
小波瀬西工大前??,レ,
,レ,
苅田??,レ,
,レ,
朽網??,レ,
,レ,
下曽根?(9321),レ,
,レ,
安部山公園??,レ,
,レ,
城野??,レ,
,レ,
南小倉??,レ,
,レ,
西小倉??,レ,
,レ,
小倉?(9010),16:37着,4
,16:39発,
西小倉??,レ,
,レ,
九州工大前??,レ,
,レ,
戸畑?(9015),16:44着,
,16:45発,
枝光?(9016),レ,
,レ,
スペースワールド?(9017),レ,
,レ,
八幡?(9018),レ,
,レ,
黒崎?(9020),16:50着,
,16:51発,
陣原??,レ,
,レ,
折尾?(9025),16:55着,3
,16:55発,
水巻??,レ,
,レ,
遠賀川??,レ,
,レ,
海老津??,レ,
,レ,
教育大前??,レ,
,レ,
赤間?(9032),レ,
,レ,
東郷?(9033),レ,
,レ,
東福間??,レ,
,レ,
福間?(9035),レ,
,レ,
千鳥??,レ,
,レ,
古賀??,レ,
,レ,
ししぶ??,レ,
,レ,
新宮中央??,レ,
,レ,
福工大前??,レ,
,レ,
九産大前??,レ,
,レ,
香椎?(9040),17:20着,
,17:21発,
千早?(9041),レ,
,レ,
箱崎??,レ,
,レ,
吉塚?(9045),レ,
,レ,
博多?(9050),17:28着,6
,,
,,
,,
博多?(9050),20:18着,1
,20:24発,
吉塚?(9045),20:27着,
,20:28発,
箱崎??,レ,
,レ,
千早?(9041),20:33着,
,20:33発,
香椎?(9040),20:36着,
,20:36発,
,,
,,
香椎?(9040),20:49着,
,20:50発,
千早?(9041),レ,
,レ,
箱崎??,レ,
,レ,
吉塚?(9045),レ,
,レ,
博多?(9050),20:57着,6
,,
,,
,,
博多?(9050),,16
,07:42発,
博多南??,07:50着,
,,
,,
,,
博多南??,,
,08:07発,
博多?(9050),08:15着,13
,,
,,
,,
博多?(9050),11:23着,16
,11:25発,
新鳥栖?(9225),レ,
,レ,
久留米?(9065),レ,
,レ,
筑後船小屋?(9073),レ,
,レ,
新大牟田?(9078),レ,
,レ,
新玉名?(9088),レ,
,レ,
熊本?(9100),11:57着,13
,11:58発,
,,
,,
熊本?(9100),13:22着,13
,13:23発,
新八代?(9111),レ,
,レ,
新水俣?(9126),レ,
,レ,
出水?(9131),レ,
,レ,
川内?(9150),13:57着,
,13:58発,
鹿児島中央?(9171),14:09着,
,,
,,
,,
鹿児島中央?(9171),,
,14:19発,
鹿児島?(9175),14:23着,
,14:24発,
竜ヶ水??,レ,
,レ,
重富?(9432),レ,
,レ,
姶良?(9431),レ,
,レ,
帖佐?(9430),レ,
,レ,
錦江??,レ,
,レ,
加治木?(9427),レ,
,レ,
隼人?(9425),14:47着,
,14:48発,
国分?(9423),14:51着,
,14:52発,
霧島神宮?(9420),15:04着,
,15:05発,
北永野田??,レ,
,レ,
大隅大川原??,レ,
,レ,
北俣??,レ,
,レ,
財部??,レ,
,レ,
五十市??,レ,
,レ,
西都城?(9412),15:30着,
,15:30発,
都城?(9410),15:34着,
,15:34発,
三股??,レ,
,レ,
餅原??,レ,
,レ,
山之口??,レ,
,レ,
青井岳??,レ,
,レ,
田野??,レ,
,レ,
日向沓掛??,レ,
,レ,
清武?(9404),レ,
,レ,
加納??,レ,
,レ,
南宮崎?(9402),16:16着,
,16:17発,
宮崎?(9400),16:20着,
,,
,,
,,
宮崎?(9400),,
,10:16発,
南宮崎?(9402),10:19着,
,10:20発,
加納??,レ,
,レ,
清武?(9404),10:26着,
,10:27発,
日向沓掛??,レ,
,レ,
田野??,レ,
,レ,
青井岳??,レ,
,レ,
山之口??,レ,
,レ,
餅原??,レ,
,レ,
三股??,レ,
,レ,
都城?(9410),11:05着,
,11:06発,
西都城?(9412),11:09着,
,11:10発,
五十市??,レ,
,レ,
財部??,レ,
,レ,
北俣??,レ,
,レ,
大隅大川原??,レ,
,レ,
北永野田??,レ,
,レ,
霧島神宮?(9420),11:36着,
,11:37発,
国分?(9423),11:49着,
,11:50発,
隼人?(9425),11:53着,
,11:54発,
加治木?(9427),12:00着,
,12:01発,
錦江??,レ,
,レ,
帖佐?(9430),レ,
,レ,
姶良?(9431),レ,
,レ,
重富?(9432),レ,
,レ,
竜ヶ水??,レ,
,レ,
鹿児島?(9175),12:21着,
,12:22発,
鹿児島中央?(9171),12:26着,
,,
,,
,,
鹿児島中央?(9171),,
,13:26発,
広木??,13:31着,
,13:31発,
上伊集院??,13:36着,
,13:37発,
薩摩松元??,13:39着,
,13:40発,
伊集院?(9165),13:44着,
,13:44発,
東市来??,13:49着,
,13:49発,
湯之元?(9160),13:52着,
,13:53発,
市来?(9159),13:56着,
,13:57発,
神村学園前??,14:00着,
,14:00発,
串木野?(9155),14:02着,
,14:03発,
木場茶屋??,14:08着,
,14:08発,
隈之城?(9151),14:12着,
,14:12発,
川内?(9150),14:15着,
,,
,,
,,
川内?(9150),,
,14:52発,
上川内??,レ,
,レ,
草道??,レ,
,レ,
薩摩高城??,15:05着,
,15:23発,
西方??,レ,
,レ,
薩摩大川??,レ,
,レ,
牛ノ浜??,レ,
,レ,
阿久根??,15:58着,
,16:07発,
折口??,レ,
,レ,
野田郷??,レ,
,レ,
高尾野??,レ,
,レ,
西出水??,レ,
,レ,
出水?(9131),16:28着,
,16:40発,
米ノ津??,レ,
,レ,
袋??,レ,
,レ,
水俣??,16:57着,
,17:10発,
新水俣?(9126),17:14着,
,17:15発,
津奈木??,17:19着,
,17:20発,
湯浦??,レ,
,レ,
佐敷??,17:34着,
,17:37発,
海浦??,レ,
,レ,
肥後田浦??,レ,
,レ,
たのうら御立岬公園??,レ,
,レ,
上田浦??,レ,
,レ,
肥後二見??,レ,
,レ,
日奈久温泉??,18:16着,
,18:22発,
肥後高田??,レ,
,レ,
八代?(9110),18:31着,
,18:34発,
新八代?(9111),18:38着,
,,
,,
,,
新八代?(9111),18:51着,
,18:52発,
熊本?(9100),19:03着,12
,19:04発,
,,
,,
熊本?(9100),19:11着,13
,19:12発,
新八代?(9111),レ,
,レ,
新水俣?(9126),レ,
,レ,
出水?(9131),レ,
,レ,
川内?(9150),19:45着,
,19:46発,
鹿児島中央?(9171),19:57着,
,,
,,
,,
鹿児島中央?(9171),,
,09:26発,
鹿児島?(9175),09:30着,
,09:31発,
竜ヶ水??,レ,
,レ,
重富?(9432),レ,
,レ,
姶良?(9431),レ,
,レ,
帖佐?(9430),レ,
,レ,
錦江??,レ,
,レ,
加治木?(9427),レ,
,レ,
隼人?(9425),10:06着,
,10:08発,
日当山??,レ,
,レ,
表木山??,レ,
,レ,
中福良??,レ,
,レ,
嘉例川?(9574),10:22着,
,10:30発,
霧島温泉?(9573),10:36着,
,10:41発,
植村??,レ,
,レ,
大隅横川?(9570),10:48着,
,10:54発,
栗野?(9569),11:02着,
,11:03発,
吉松?(9568),11:11着,
,,
,,
,,
吉松?(9568),,
,11:49発,
真幸?(9567),12:02着,
,12:07発,
矢岳?(9566),12:27着,
,12:32発,
大畑?(9565),12:49着,
,12:56発,
人吉?(9563),13:08着,
,,
,,
,,
人吉?(9563),,
,14:38発,
西人吉??,レ,
,レ,
渡?(9561),14:48着,
,14:48発,
那良口??,レ,
,レ,
一勝地?(9559),14:57着,
,15:07発,
球泉洞?(9558),レ,
,レ,
白石?(9557),15:22着,
,15:30発,
吉尾??,レ,
,レ,
海路??,レ,
,レ,
瀬戸石??,レ,
,レ,
鎌瀬??,レ,
,レ,
葉木??,レ,
,レ,
坂本?(9551),15:57着,
,16:08発,
段??,レ,
,レ,
八代?(9110),16:23着,
,16:25発,
新八代?(9111),16:30着,
,16:31発,
千丁??,レ,
,レ,
有佐??,レ,
,レ,
小川??,レ,
,レ,
松橋?(9107),レ,
,レ,
宇土?(9105),レ,
,レ,
富合??,レ,
,レ,
川尻??,レ,
,レ,
川尻信号場??,レ,
,レ,
西熊本??,レ,
,レ,
熊本操车場??,レ,
,レ,
熊本?(9100),17:14着,6
,,
,,
,,
熊本?(9100),17:21着,13
,17:22発,
新八代?(9111),レ,
,レ,
新水俣?(9126),レ,
,レ,
出水?(9131),レ,
,レ,
川内?(9150),17:56着,
,17:57発,
鹿児島中央?(9171),18:10着,
,,
,,
,,
羽田空港国内線ターミナル??,,
,13:43発,
羽田空港国際線ターミナル??,13:46着,
,13:47発,
天空橋??,13:48着,
,13:48発,
穴守稲荷??,13:50着,
,13:50発,
大鳥居??,13:51着,
,13:51発,
糀谷??,13:53着,
,13:53発,
京急蒲田??,13:55着,
,13:56発,
,,
,,
京急蒲田??,13:59着,
,13:59発,
梅屋敷??,レ,
,レ,
大森町??,レ,
,レ,
平和島??,レ,
,レ,
大森海岸??,レ,
,レ,
立会川??,レ,
,レ,
鮫洲??,レ,
,レ,
青物横丁??,レ,
,レ,
新馬場??,レ,
,レ,
北品川??,レ,
,レ,
品川?(4010),14:07着,
,14:07発,
,,
,,
品川?(4010),14:35着,
,14:35発,
田町??,14:38着,
,14:38発,
浜松町??,14:41着,
,14:41発,
新橋?(4002),レ,
,レ,
有楽町??,レ,
,レ,
東京?(4000),14:45着,
,14:45発,
神田??,14:47着,
,14:47発,
秋葉原?(4590),14:49着,
,14:49発,
,,
,,
秋葉原?(4590),17:33着,
,17:33発,
神田??,17:35着,
,17:35発,
東京?(4000),17:37着,
,17:37発,
有楽町??,17:39着,
,17:39発,
新橋?(4002),17:41着,
,17:41発,
浜松町??,17:43着,
,17:43発,
田町??,17:46着,
,17:46発,
品川?(4010),17:49着,
,17:49発,
,,
,,
品川?(4010),18:14着,
,18:16発,
川崎?(4020),18:25着,
,18:25発,
,,
,,
川崎?(4020),21:49着,
,21:50発,
品川?(4010),21:58着,
,21:59発,
,,
,,
品川?(4010),10:57着,
,10:57発,
泉岳寺??,10:59着,
,11:01発,
三田??,11:03着,
,11:03発,
大門??,11:05着,
,11:06発,
新橋?(4002),11:07着,
,11:07発,
東銀座??,レ,
,レ,
宝町??,レ,
,レ,
日本橋??,11:11着,
,11:11発,
人形町??,レ,
,レ,
東日本橋??,11:14着,
,11:14発,
浅草橋??,レ,
,レ,
蔵前??,レ,
,レ,
浅草??,11:17着,
,11:18発,
本所吾妻橋??,レ,
,レ,
押上??,11:21着,
,11:21発,
京成曳舟??,レ,
,レ,
八広??,レ,
,レ,
四ツ木??,レ,
,レ,
京成立石??,レ,
,レ,
青砥??,11:27着,
,11:29発,
京成高砂??,11:31着,
,,
,,
,,
青砥??,11:28着,
,11:29発,
京成高砂??,11:31着,
,11:32発,
京成小岩??,レ,
,レ,
江戸川??,レ,
,レ,
国府台??,レ,
,レ,
市川真間??,レ,
,レ,
菅野??,レ,
,レ,
京成八幡??,11:38着,
,11:38発,
鬼越??,レ,
,レ,
京成中山??,レ,
,レ,
東中山??,レ,
,レ,
京成西船??,レ,
,レ,
海神??,レ,
,レ,
京成船橋??,11:44着,
,11:44発,
大神宮下??,レ,
,レ,
船橋競馬場??,レ,
,レ,
谷津??,レ,
,レ,
京成津田沼??,11:49着,
,11:50発,
京成大久保??,レ,
,レ,
実籾??,レ,
,レ,
八千代台??,11:56着,
,11:56発,
京成大和田??,レ,
,レ,
勝田台??,12:00着,
,12:00発,
志津??,レ,
,レ,
ユーカリが丘??,レ,
,レ,
京成臼井??,レ,
,レ,
京成佐倉??,12:08着,
,12:09発,
大佐倉??,12:11着,
,12:11発,
京成酒々井??,12:13着,
,12:13発,
宗吾参道??,12:15着,
,12:15発,
公津の杜??,12:17着,
,12:17発,
京成成田??,12:21着,
,12:23発,
駒井野信号場??,レ,
,レ,
空港第２ビル?(4766),12:30着,
,12:32発,
成田空港?(4767),12:34着,
,,
,,
