2018年03月21日,,,,,,,
,,,,,,,
,,,,,,,
,七戸十和田,11:06:53,①,,,,
,,,新青森,,,,
11:19:00,新青森,11:19:30,⒀,±0,乗務員换班(JR東日本换JR北海道),,
11:21:00,,11:22:13,,+1,JR東日本,,
,新中小国信号場,11:31:28,通过,,JR北海道,,
,,,,,,,
,奥津軽いまべつ,11:35:17,下本線,,,,
,,,,,青函海底隧道:11:39:06-12:04:18,,
,竜飛定点,11:44:55,通过,,,,
,,,,,,,
,吉岡定点,11:55:13,通过,,,,
,,,,,,,
,湯の里知内信号場,12:05:10,通过,,,,
,,,,,,,
,木古内,12:10:25,⑿,,,,
, ,,,,,,
12:22:00,新函館北斗,12:22:15,⑿,±0,,,
——,,——,,,,,
E514(10#)E515(9#)E526(8#)E525(7#)E526(6#)E525(5#)E526(4#)E525(3#)E526(2#)E523(1#),,,,,,,
同行者：贾赟、单灵奇、王轶伦、韩抒、程昊琮、茅佳骏、徐雅娟、杨辉（后三人不同车厢8车）,,,,,,,
,,,,,,,
新函館北斗駅MR2划票,,,,,,,
50068-05 30.MAR.21 SUPER-HOKUTO 11 新函館北斗12:34-東室蘭14:36 1-7C ￥*** ,,,,,,,
,,,,,,,
,,JR171.6/1101.2,,,,,
,,,,,,,
函館-札幌,,,,,1-7C 正右,,
11D,特急,超级北斗11号,,,キロ261-1112,JR北海道,
圖定時刻,駅名,實際時刻,站台番線方向,正晚點,旅行記錄,運行區間,
,,,,,,,
12:33:00,新函館北斗,12:33:28,②,±0,函館本線-室蘭本線,,
12:34:00,,12:35:15,2,+1,,,
,仁山,12:38:30,1,,侧进侧出,,
,レ,,,,,,
,大沼,12:41:50,②,,侧进直出,,
,,,3,,,,
,レ,,大沼公園,,,,
12:43:00,大沼公園,12:44:35,①,+1,,,
12:44:00,14:21発,12:45:20,,+1,,,
,赤井川,12:48:10,,,,,
,レ,,,,,,
,駒ヶ岳,12:51:06,,,,,
,レ,,,,,,
,姫川信号場,12:57:40,,,侧进侧出,,
,,,,,,,
13:01:00,森,13:02:30,①,+1,进站複線开始,,
13:02:00,14:40発,13:03:15,1,+1,,,
,石谷,13:06:00,③,,,,
,レ,,,,,,
,本石倉,13:08:08,,,,,
,レ,,,,,,
,石倉,13:11:00,,,,,
,レ,,,,,,
,落部,13:14:20,,,,,
,レ,,,,,,
,野田生,13:17:15,,,,,
,レ,,,,,,
,山越,13:20:00,,,,,
,レ,,,,,,
13:22:00,八雲,13:23:30,②,+1,,,
13:23:00,15:01発,13:24:20,,+1,,,
,鷲ノ巢信号場,13:27:00,,,直进侧出,,
,,,,,出站为单線,,
,山崎,13:28:45,①,,进站複線开始,,
,レ,,,,,,
,黒岩,13:32:03,,,直进侧出,,
,レ,,,,出站为单線,,
,北豐津信号場,13:35:20,,,进站複線开始,,
,,,,,,,
,国縫,13:37:20,②,,,,
,レ,,,,,,
,中ノ沢,13:40:00,,,,,
,レ,,,,,,
13:43:00,長万部,13:43:00,②,±0,,,
13:43:00,15:22発,13:43:55,3,±0,,,
,,,静狩,,,,
,静狩,13:50:10,③,,,,
,レ,,,,,,
,小幌,13:54:28,,,,,
,レ,,,,,,
,礼文,13:58:00,③,,,,
,レ,,,,,,
,大岸,14:00:20,,,,,
,レ,,,,,,
,豊浦,14:04:30,③,,,,
,レ,,,,,,
14:08:00,洞爺,14:08:22,③,±0,,,
14:09:00,15:48発,14:09:19,,±0,出站为单線,,
,北入江信号場,14:11:45,2,,,,
,,,,,,,
,有珠,14:15:00,①,,进站複線开始,,
,レ,,,,,,
,長和,14:17:15,①,,,,
,レ,,,,出站为单線,,
14:20:00,伊達紋別,14:19:52,③,-1,,,
14:20:00,15:59発,14:20:43,,±0,,,
,北舟岡,14:23:00,,,,,
,レ,,,,,,
,稀府,14:24:45,①,,进站複線开始,,
,レ,,,,,,
,黄金,14:27:27,,,,,
,レ,,,,,,
,崎守,14:29:00,,,,,
,レ,,,,,,
,陳屋町信号場,14:30:30,通过,,,,
,,,,,,,
,本輪西,14:32:10,①,,,,
,レ,,,,,,
14:36:00,東室蘭,14:36:10,⑤,±0,,,
14:37:00,16:15発,,7,,,,
??5(6-2#)??1(1#),,,,,,,
同行者：贾赟、单灵奇、王轶伦、韩抒、程昊琮；茅佳骏、徐雅娟、杨辉（后三人至登别，不同车厢）,,,,,,,
,,,,,,,
東室蘭駅MR1划票,,,,,,,
40417-03 30.MAR.21 SUPER-HOKUTO 15 東室蘭17:17-札幌18:41 3-6A ￥*** ,,,,,,,
,,,,,,,
,,JR5.9/1107.1,,,,,
,,,,,,,
東室蘭-室蘭,,,,,,,
4462D,普通,,,,キハ150-110,,
圖定時刻,駅名,實際時刻,站台番線方向,正晚點,旅行記錄,運行區間,
,,,,,,,
ˇ,東室蘭,ˇ,③,,室蘭本線(室蘭分岐線),,
14:59:00,14:59発,14:59:20,3,±0,"キハ150-110,キハ40 789",,
,,,輪西,,複線区間,,
15:02:00,輪西,15:02:59,①,±0,,,
15:03:00,15:03発,15:03:46,,±0,,,
15:06:00,御崎,15:06:33,①,±0,,,
15:06:00,15:06発,15:07:01,,+1,,,
15:09:00,母恋,15:09:37,①,±0,,,
15:09:00,,,,,,,
??2(1-2#),,,,,,,
同行者：贾赟、单灵奇、王轶伦、韩抒、程昊琮,,,,,,,
,,,,,,,
,,JR7.0/1114.1,,,,,
,,,,,,,
室蘭-東室蘭,,,,,,,
4463D,普通,,,,"キハ40 1824 ??40 1824 キハ４０
",,
圖定時刻,駅名,實際時刻,站台番線方向,正晚點,旅行記錄,運行區間,
,,,,,,,
ˇ,室蘭,ˇ,②,,室蘭本線(室蘭分岐線),,
17:00:00,14:59発,17:00:14,,±0,複線区間,,
17:02:00,母恋,17:02:46,②,±0,,,
17:03:00,,17:03:15,,±0,,,
17:06:00,御崎,17:06:00,②,±0,,,
17:06:00,15:06発,17:06:32,,±0,,,
17:09:00,輪西,17:09:41,②,±0,,,
17:10:00,15:03発,17:10:06,,±0,,,
17:13:00,東室蘭,17:12:17,③,-1,,,
——,14:59発,——,3,,,,
??1(1#),,,,,,,
同行者：贾赟、单灵奇、王轶伦、韩抒、程昊琮,,,,,,,
,,,,,,,
,,JR129.2/1243.3,,,,,
,,,,,,,
函館-札幌,,,,,3-6A 背左窗,,
15D,特急,超级北斗15号,,,キロ280-2,,
圖定時刻,駅名,實際時刻,站台番線方向,正晚點,旅行記錄,運行區間,
,,,,,,,
17:16:00,東室蘭,17:16:12,⑤,±0,室蘭本線-千歲線,,
17:17:00,16:15発,17:17:48,7,±0,複線区間,,
,鷲別,17:20:25,,,,,
,レ,,,,,,
,幌別,17:24:45,②,,,,
,レ,,,,,,
,富浦,17:27:31,,,,,
,レ,,,,,,
17:30:00,登別,17:29:57,①,-1,,,
17:30:00,16:28発,17:30:35,1,±0,,,
,虎杖浜,17:33:00,,,,,
,レ,,,,,,
,竹浦,17:35:47,,,,,
,レ,,,,,,
,北吉原,17:37:20,,,,,
,レ,,,,,,
,萩野,17:38:48,②,,,,
,レ,,,,,,
,白老,17:42:20,②,,,,
,レ,,,,,,
,社台,17:45:18,②,,,,
,レ,,,,,,
,錦岡,17:48:28,②,,,,
,レ,,,,,,
,糸井,17:50:20,,,,,
,レ,,,,,,
,青葉,17:52:00,,,,,
,レ,,,,,,
17:55:00,苫小牧,17:54:51,③,-1,,,
17:55:00,16:52発,17:55:31,6,±0,,,
,,,沼ノ端,,,,
,苫小牧貨物,17:57:15,室蘭下本線,,,,
,16:53発,,沼ノ端,,,,
,沼ノ端,18:00:50,④/4,,,,
,レ,,植苗,,,,
,植苗,18:04:30,②,,,,
,レ,,,,,,
,美々信号場,18:08:25,③,,,,
,,,,,,,
18:11:00,南千歳,18:11:27,④,±0,,,
18:11:00,17:08発,18:12:15,,+1,,,
,千歳,18:14:35,④,,,,
,レ,,,,,,
,長都,18:16:38,②,,,,
,レ,,,,,,
,サッポロビール庭園,18:17:47,③,,1823M ④(-2),千歲-札幌,
,レ,,,,,,
,恵庭,18:19:00,②,,,,
,レ,,,,,,
,恵み野,18:20:25,②,,天黑,,
,レ,,,,,,
,島松,18:21:34,③,,,,
,レ,,,,,,
,北広島,18:25:06,④,,,,
,レ,,,,,,
,西の里信号場,18:27:00,通过,,,,
,,,,,,,
,上野幌,18:29:28,③,,,,
,レ,,,,,,
18:31:00,新札幌,18:31:37,②,±0,,,
18:32:00,17:32発,18:32:13,,±0,,,
,平和,18:34:25,②,,,,
,レ,,,,,,
,白石,18:35:40,③,,,,
,レ,,3,,,,
,苗穂,18:38:15,④,,,,
,レ,,4,,,,
18:41:00,札幌,18:41:03,⑤,±0,,,
——,,——,5,,,,
??3(6-4#)??1(3#)??2(2-1#),,,,,,,
同行者：贾赟、单灵奇、王轶伦、韩抒、程昊琮,,,,,,,
