
羽田空港国際線ターミナル,05:25,05:26,05:25:20,05:26:12
天空橋,05:27,05:27,05:27:32,05:27:48
穴守稲荷,05:29,05:29,05:28:55,05:29:17
大鳥居,05:30,05:30,05:30:18,05:30:36
糀谷,05:32,05:32,05:32:09,05:32:31
京急蒲田,05:34,05:35,05:34:21,

京急蒲田,05:35,05:36,05:36:21,05:36:54
雑色,05:37,05:38,05:38:30,05:38:50
六郷土手,05:39,05:39,05:40:08,05:40:28
京急川崎,05:41,05:41,05:41:53,05:42:21
八丁畷,05:43,05:43,05:43:48,05:44:09
鶴見市場,05:44,05:44,05:45:06,05:45:26
京急鶴見,05:46,05:46,05:46:51,05:47:12
花月園前,05:47,05:47,05:48:20,05:48:42
生麦,05:49,05:49,05:49:42,05:50:13
京急新子安,05:51,05:51,05:51:50,05:52:09
子安,05:52,05:53,05:53:21,05:53:42
神奈川新町,05:54,05:54,05:54:38,05:55:09
仲木戸,05:55,05:56,05:55:58,05:56:26
神奈川,05:57,05:57,05:57:33,05:57:52
横浜,05:58,05:59,05:58:52,

横浜,--,06:21,--,06:21:05
平沼橋,,レ,,06:22:53
西横浜,,レ,,06:23:36
天王町,,レ,,06:24:21
星川,,レ,,06:25:19
和田町,,レ,,06:26:00
上星川,,レ,,?
西谷,,レ,,06:27:49
鶴ヶ峰,,レ,,06:29:18
二俣川,06:32,06:33,06:31:31,

二俣川,06:30,06:34,,06:34:30
南万騎が原,06:36,06:36,06:36:35,06:37:02
緑園都市,06:38,06:38,06:38:44,06:39:12
弥生台,06:40,06:40,06:41:04,06:41:30
いずみ野,06:42,06:42,06:42:53,06:43:21
いずみ中央,06:45,06:45,06:45:35,06:46:01
ゆめが丘,06:47,06:47,06:47:29,06:47:51
湘南台,06:50,--,06:50:34,--

湘南台,--,15:05,--,15:05:17
ゆめが丘,15:07,15:07,15:07:44,15:08:13
いずみ中央,15:09,15:09,15:09:38,15:10:05
いずみ野,15:12,15:12,15:12:22,15:12:50
弥生台,15:14,15:14,15:14:06,15:14:30
緑園都市,15:16,15:16,15:16:17,15:16:42
南万騎が原,15:18,15:18,15:18:25,15:19:07
二俣川,15:21,15:21,15:23:28,15:24:05
鶴ヶ峰,15:24,15:24,15:26:07,15:26:34
西谷,,レ,,?
上星川,,レ,,15:27:59
和田町,,レ,,15:29:31
星川,15:30,15:30,15:31:58,15:32:38
天王町,,レ,,15:34:20
西横浜,,レ,,15:35:25
平沼橋,,レ,,15:37:05
横浜,15:35,--,15:39:33,--

横浜,16:31,16:32,16:31:30,16:32:36
川崎,16:40,16:40,16:40:08,16:41:07

川崎,22:00,22:01,,22:01:11
品川,22:10,22:11,22:09:51,22:11:09
新橋,22:15,22:16,22:15:29,22:16:16
東京,22:19,22:20,22:19:02,22:20:11

名古屋,08:21,08:21,08:21:20,08:22:04
伏見,08:24,08:24,08:24:17,08:24:47
栄,08:26,08:26,08:26:08,

栄,10:15,10:15,10:14:57,10:15:54
伏見,10:17,10:17,10:17:16,10:18:13
名古屋,10:20,10:20,10:20:35,

名古屋,--,11:05,--,11:05:54
笹島信号場,,レ,,11:10:35
八田,,レ,,11:11:27
春田,,レ,,11:13:55
蟹江,,レ,11:15:41,11:19:02
永和,,レ,,11:21:31
弥富,,レ,,11:24:35
長島,,レ,,11:26:30
桑名,11:29,11:29,11:30:03,11:30:38
朝日,,レ,,11:34:07
富田,,レ,11:37:10,11:37:55
富田浜,,レ,,11:39:12
四日市,11:41,11:42,11:42:08,11:43:04
南四日市,11:45,11:46,11:45:55,11:46:30
河原田,11:49,11:50,11:52:10,

名古屋,--,18:12,--,18:12:12
ささしまライブ,18:13,18:14,18:13:41,18:14:09
小本,18:16,18:17,18:16:43,18:17:10
荒子,18:18,18:19,18:18:31,18:19:08
南荒子,18:20,18:20,18:20:28,18:21:00
中島,18:22,18:22,18:22:09,18:22:43
名古屋競馬場前,18:24,18:24,18:24:16,18:24:47
荒子川公園,18:26,18:26,18:26:13,

荒子川公園,21:24,21:24,21:24:12,21:24:53
名古屋競馬場前,21:26,21:26,21:26:17,21:26:48
中島,21:28,21:28,21:28:17,21:28:47
南荒子,21:29,21:30,21:29:52,21:30:19
荒子,21:31,21:32,21:31:39,21:32:11
小本,21:33,21:34,21:33:39,21:34:05
ささしまライブ,21:36,21:36,21:36:23,21:36:52
名古屋,21:38,--,21:38:19,--

名古屋,11:31,11:33,11:31:13,11:33:31
三河安城,,レ,,11:41:24
豊橋,,レ,,11:50:00
浜松,,レ,,11:57:57
掛川,,レ,,12:04:13
静岡,,レ,,12:14:44
新富士,,レ,,12:23:12
三島,,レ,,12:29:55
熱海,,レ,,12:35:06
小田原,,レ,,12:41:13
新横浜,12:54,12:55,12:54:36,12:56:00
品川,13:06,13:07,13:06:21,13:07:46

品川,--,13:17,--,13:17:56
新橋,13:22,13:23,13:22:48,13:23:21
東京,13:25,13:26,13:25:52,13:26:56
上野,13:31,13:32,13:31:45,

上野,13:35,13:35,13:36:53,13:37:31
稲荷町,13:37,13:37,13:38:47,13:39:16
田原町,13:38,13:39,13:40:23,13:41:08
浅草,13:40,--,13:42:47,--

浅草,--,14:59,--,15:01:57
田原町,15:01,15:01,15:03:09,15:03:41
稲荷町,15:02,15:03,15:04:48,15:05:16
上野,15:04,15:05,15:06:38,15:07:17
上野広小路,15:06,15:07,15:08:33,15:09:12
末広町,15:08,15:08,15:10:08,

秋葉原,15:52,15:52,15:55:06,15:55:47
神田,15:54,15:54,15:56:50,15:57:19
東京,15:56,15:56,15:58:43,15:59:27
有楽町,15:58,15:58,16:00:32,16:01:04
新橋,16:00,16:00,16:02:21,

新橋,16:10,16:10,16:11:09,16:11:54
品川,16:15,16:15,16:16:13,16:17:12
川崎,16:24,16:25,16:24:52,16:25:50

川崎,10:15,10:15,10:14:27,10:15:01
蒲田,10:20,10:20,10:18:40,

蒲田,10:25,10:25,10:24:22,10:25:45
大森,10:29,10:29,10:28:43,10:29:14
大井町,10:31,10:31,10:31:31,10:32:10
品川,10:35,10:35,10:34:36,10:35:21
田町,10:38,10:38,10:37:47,10:38:16
浜松町,10:40,10:40,10:40:00,10:40:29
新橋,,レ,,10:41:50
有楽町,,レ,,10:42:56
東京,10:45,10:45,10:44:02,10:45:28
