
幌延,16:26:00,16:27:00,16:27:21,16:28:13
下沼,,レ,16:34:25,
豊富,16:40:00,16:41:00,16:41:42,16:42:42
徳満,,レ,16:46:00,
兜沼,,レ,16:54:20,
勇知,,レ,16:58:39,
抜海,,レ,17:06:12,
南稚内,17:16:00,17:17:00,17:17:17,17:18:17
稚内,17:21:00,--,17:22:22,--

稚内,--,17:46:00,--,17:46:06
南稚内,17:49:00,17:50:00,17:49:20,17:50:36
抜海,,レ,18:01:56,
勇知,,レ,18:10:00,
兜沼,,レ,18:14:15,
徳満,,レ,18:21:50,
豊富,18:26:00,18:26:00,18:26:07,18:26:43
下沼,,レ,18:33:47,
幌延,18:40:00,18:40:00,18:40:21,18:41:09
上幌延,,レ,18:45:25,
南幌延,,レ,18:49:32,
安牛,,レ,18:51:35,
雄信内,,レ,18:54:40,
糠南,,レ,18:59:00,
問寒別,,レ,19:01:20,
歌内,,レ,19:06:03,
天塩中川,19:13:00,19:13:00,19:13:39,19:14:10
佐久,,レ,19:21:13,
筬島,,レ,19:59:10,
音威子府,19:45:00,19:45:00,20:05:45,20:07:20
咲来,,レ,20:11:26,
天塩川温泉,,レ,20:13:50,
豊清水,,レ,20:17:07,
恩根内,,レ,20:21:35,
紋穂内,,レ,20:26:48,
初野,,レ,20:28:10,
美深,20:11:00,20:11:00,20:32:39,20:33:10
南美深,,レ,20:35:00,
智北,,レ,20:37:00,
智恵文,,レ,20:39:28,
北星,,レ,20:41:00,
日進,,レ,20:48:30,
名寄,20:30:00,20:32:00,20:52:21,20:54:29
東風連,,レ,20:57:07,
風連,,レ,21:01:06,21:02:43
瑞穂,,レ,21:05:25,
多寄,,レ,21:07:00,
下士別,,レ,21:09:00,
士別,20:47:00,20:47:00,21:12:25,21:13:16
北剣淵,,レ,21:16:00,
剣淵,,レ,21:18:47,
東六線,,レ,21:21:12,
和寒,20:59:00,20:59:00,21:24:55,21:25:50
塩狩,,レ,21:31:22,
蘭留,,レ,21:32:32,
北比布,,レ,21:34:00,
比布,,レ,21:37:20,
南比布,,レ,21:39:34,
北永山,,レ,21:42:00,
永山,,レ,21:44:50,
北旭川,,レ,21:46:15,
新旭川,,レ,21:47:05,
旭川四条,,レ,21:48:45,
旭川,21:26:00,21:30:00,21:53:10,21:54:43
