
淡路町,21:43,21:44,21:43:34,21:44:04
大手町,21:45,21:45,21:45:34,21:45:58
東京,21:47,21:47,21:46:53,

東京,--,22:00,--,22:00:46
新橋,,レ,,22:03:53
品川,,レ,,22:08:27
川崎,,レ,,22:16:12
横浜,22:23,22:24,22:23:58,22:24:47
戸塚,,レ,,22:34:05
大船,,レ,,22:38:12
藤沢,,レ,,22:41:53
辻堂,,レ,,?
茅ヶ崎,,レ,,22:47:55
平塚,,レ,,?
大磯,,レ,,?
二宮,,レ,,?
国府津,,レ,,?
鴨宮,,レ,,?
小田原,,レ,,?
早川,,レ,,?
根府川,,レ,,?
真鶴,,レ,,?
湯河原,,レ,,?
熱海,23:21,23:23,?,?
函南,,レ,,?
三島,,レ,,23:39:25
沼津,23:39,23:40,23:43:20,23:44:15
片浜,,レ,,23:47:30
原,,レ,,?
東田子の浦,,レ,,?
吉原,,レ,,?
富士,23:53,23:54,23:56:53,23:57:40
富士川,,レ,,00:02:32
新蒲原,,レ,,?
蒲原,,レ,,?
由比,,レ,,?
興津,,レ,,?
清水,,レ,,?
草薙,,レ,,?
東静岡,,レ,,?
静岡,00:19,00:20,00:21:14,00:22:45
安倍川,,レ,,?
用宗,,レ,,?
焼津,,レ,,?
西焼津,,レ,,?
藤枝,,レ,,?
六合,,レ,,?
島田,,レ,,?
金谷,,レ,,?
菊川,,レ,,?
掛川,,レ,,?
愛野,,レ,,?
袋井,,レ,,?
磐田,,レ,,?
豊田町,,レ,,?
天竜川,,レ,,?
浜松,01:11,01:12,?,?
高塚,,レ,,?
舞阪,,レ,,?
弁天島,,レ,,?
新居町,,レ,,?
鷲津,,レ,,?
新所原,,レ,,?
二川,,レ,,?
豊橋,,レ,,?
西小坂井,,レ,,?
愛知御津,,レ,,?
三河大塚,,レ,,?
三河三谷,,レ,,?
蒲郡,,レ,,?
三河塩津,,レ,,?
三ヶ根,,レ,,?
幸田,,レ,,?
相見,,レ,,?
岡崎,,レ,,?
西岡崎,,レ,,?
安城,,レ,,?
三河安城,,レ,,?
東刈谷,,レ,,?
野田新町,,レ,,?
刈谷,,レ,,?
逢妻,,レ,,?
大府,,レ,,?
共和,,レ,,?
南大高,,レ,,?
大高,,レ,,?
笠寺,,レ,,?
熱田,,レ,,?
金山,,レ,,?
尾頭橋,,レ,,?
名古屋,,レ,,?
枇杷島,,レ,,?
清洲,,レ,,?
稲沢,,レ,,?
尾張一宮,,レ,,?
木曽川,,レ,,?
岐阜,,レ,,?
西岐阜,,レ,,?
穂積,,レ,,?
大垣,,レ,,?
関ヶ原,,レ,,?
柏原,,レ,,?
近江長岡,,レ,,?
醒ヶ井,,レ,,?
米原,,レ,,?
彦根,,レ,,?
南彦根,,レ,,?
河瀬,,レ,,?
稲枝,,レ,,?
能登川,,レ,,?
安土,,レ,,?
近江八幡,,レ,,?
篠原,,レ,,?
野洲,,レ,,?
守山,,レ,,?
栗東,,レ,,?
草津,,レ,,?
南草津,,レ,,?
瀬田,,レ,,?
石山,,レ,,?
膳所,,レ,,?
大津,,レ,,?
山科,,レ,,?
京都,,レ,,?
西大路,,レ,,?
桂川,,レ,,?
向日町,,レ,,?
長岡京,,レ,,?
山崎,,レ,,?
島本,,レ,,?
高槻,,レ,,?
摂津富田,,レ,,?
茨木,,レ,,?
千里丘,,レ,,?
岸辺,,レ,,?
吹田,,レ,,?
東淀川,,レ,,?
新大阪,,レ,,?
大阪,,レ,,?
塚本,,レ,,?
尼崎,,レ,,?
立花,,レ,,?
甲子園口,,レ,,?
西宮,,レ,,?
さくら夙川,,レ,,?
芦屋,,レ,,?
甲南山手,,レ,,?
摂津本山,,レ,,?
住吉,,レ,,?
六甲道,,レ,,?
摩耶,,レ,,?
灘,,レ,,?
三ノ宮,,レ,,?
元町,,レ,,?
神戸,,レ,,?
兵庫,,レ,,?
新長田,,レ,,?
鷹取,,レ,,?
須磨海浜公園,,レ,,?
須磨,,レ,,?
塩屋,,レ,,?
垂水,,レ,,?
舞子,,レ,,?
朝霧,,レ,,?
明石,,レ,,?
西明石,,レ,,?
大久保,,レ,,?
魚住,,レ,,?
土山,,レ,,?
東加古川,,レ,,?
加古川,,レ,,?
宝殿,,レ,,?
曽根,,レ,,?
ひめじ別所,,レ,,?
御着,,レ,,?
東姫路,,レ,,?
姫路,05:25,05:26,?,?
英賀保,,レ,,?
はりま勝原,,レ,,?
網干,,レ,,?
竜野,,レ,,?
相生,,レ,,?
有年,,レ,,?
上郡,,レ,,?
三石,,レ,,?
吉永,,レ,,?
和気,,レ,,?
熊山,,レ,,?
万富,,レ,,?
瀬戸,,レ,,?
上道,,レ,,?
東岡山,,レ,,?
高島,,レ,,?
西川原,,レ,,?
岡山,06:27,06:34,06:27:21,06:34:09
北長瀬,,レ,,06:38:13
庭瀬,,レ,,?
中庄,,レ,,?
倉敷,06:46,06:47,06:46:24,06:47:13
清音,,レ,,06:53:58
総社,,レ,,06:56:13
豪渓,,レ,,?
日羽,,レ,,?
美袋,,レ,,?
備中広瀬,,レ,,?
備中高梁,07:14,07:14,07:14:01,07:14:46
木野山,,レ,,07:19:40
備中川面,,レ,,?
方谷,,レ,,?
井倉,,レ,,?
石蟹,,レ,,?
新見,07:43,07:44,?,?
備中神代,,レ,,?
足立,,レ,,?
新郷,,レ,,?
上石見,,レ,,?
生山,,レ,,?
上菅,,レ,,?
黒坂,,レ,,?
根雨,,レ,,?
武庫,,レ,,?
江尾,,レ,,?
伯耆溝口,,レ,,?
岸本,,レ,,08:50:13
伯耆大山,,レ,,08:53:50
東山公園,,レ,,08:58:35
米子,09:03,09:05,09:02:46,09:05:41
安来,09:13,09:14,09:13:56,09:14:44
荒島,,レ,,09:18:43
揖屋,,レ,,?
東松江,,レ,,09:25:42
松江,09:30,09:31,09:30:58,09:31:45
乃木,,レ,,09:34:42
玉造温泉,,レ,,?
来待,,レ,,?
宍道,09:45,09:46,09:45:54,09:46:47
荘原,,レ,,09:50:37
直江,,レ,,09:55:00
出雲市,09:58,--,09:59:58,--

出雲市,10:39,10:41,10:40:10,10:41:14
直江,10:46,10:47,10:46:38,10:47:30
荘原,10:53,10:57,10:53:11,10:57:21
宍道,11:01,11:02,11:01:17,11:02:25
来待,11:06,11:07,11:06:38,11:07:22
玉造温泉,11:13,11:15,11:13:15,11:15:48
乃木,11:20,11:21,11:20:10,11:21:15
松江,11:24,11:29,11:24:26,

松江しんじ湖温泉,--,14:16,--,14:16:23
松江イングリッシュガーデン前,14:21,14:21,14:21:32,14:21:56
朝日ヶ丘,14:24,14:24,14:24:13,14:24:32
長江,14:27,14:27,14:26:38,14:26:54
秋鹿町,14:29,14:29,14:29:23,14:29:36
松江フォーゲルパーク,14:32,14:32,14:31:48,14:32:15
高ノ宮,14:34,14:34,14:34:14,14:34:31
津ノ森,14:36,14:36,14:36:48,14:37:01
伊野灘,14:39,14:39,14:39:24,14:39:35
一畑口,14:43,14:43,14:42:17,14:43:27
園,14:46,14:46,14:45:57,14:46:18
湖遊館新駅,14:48,14:48,14:47:31,14:48:03
布崎,14:49,14:49,14:49:24,14:49:40
雲州平田,14:54,14:54,14:53:41,14:54:38
旅伏,14:57,14:57,14:57:06,14:57:18
美談,14:59,14:59,14:59:05,14:59:21
大寺,15:01,15:01,15:01:15,15:01:57
川跡,15:04,15:06,15:04:09,

川跡,15:03,15:05,,15:06:23
大寺,15:08,15:08,15:08:01,15:08:58
美談,15:10,15:10,15:10:50,15:11:04
旅伏,15:13,15:13,15:12:47,15:13:11
雲州平田,15:16,15:16,15:16:01,

雲州平田,15:38,15:38,15:38:13,15:39:03
旅伏,15:41,15:41,15:41:28,15:41:47
美談,15:43,15:43,15:43:32,15:43:46
大寺,15:45,15:45,15:45:43,15:46:10
川跡,15:48,15:49,15:47:35,15:49:35

川跡,--,15:50,--,15:50:11
高浜,15:53,15:53,15:53:41,15:54:18
遙堪,15:56,15:56,15:56:36,15:56:51
浜山公園北口,15:59,15:59,15:58:47,15:59:05
出雲大社前,16:01,--,16:01:54,--

出雲大社前,--,17:13,--,17:13:14
浜山公園北口,17:15,17:15,17:15:43,17:16:04
遙堪,17:18,17:18,17:18:01,17:18:20
高浜,17:21,17:21,17:20:40,17:20:59
川跡,17:24,--,17:23:45,--

川跡,17:26,17:27,17:27:19,17:27:47
武志,17:28,17:28,17:29:23,17:29:38
大津町,17:32,17:32,17:32:20,17:32:45
出雲科学館パークタウン前,17:34,17:34,17:34:30,17:34:52
電鉄出雲市,17:36,--,17:36:53,--

出雲市,--,08:31,--,08:31:13
直江,,レ,,08:35:22
荘原,,レ,,08:39:10
宍道,08:41,08:42,08:42:06,08:42:49
来待,,レ,,08:46:18
玉造温泉,08:50,08:50,08:50:43,08:51:27
乃木,,レ,,08:53:58
松江,08:56,08:57,08:57:37,08:58:14
東松江,,レ,,09:03:10
揖屋,,レ,,09:06:45
荒島,,レ,,09:09:52
安来,09:12,09:13,09:13:47,09:14:28
米子,09:20,09:22,09:21:36,

米子,--,09:44,--,09:44:11
博労町,09:46,09:46,09:46:06,09:46:43
富士見町,09:47,09:48,09:47:58,09:48:40
後藤,09:50,09:51,09:50:26,09:51:48
三本松口,09:53,09:54,09:53:38,09:54:16
河崎口,09:56,09:57,09:56:56,09:57:39
弓ヶ浜,10:00,10:01,10:00:34,10:01:56
和田浜,10:05,10:05,10:04:59,10:05:39
大篠津町,10:07,10:08,10:07:42,10:08:43
米子空港,10:11,10:11,10:10:56,10:11:55
中浜,10:13,10:14,10:13:28,10:14:25
高松町,10:16,10:16,10:16:09,10:16:59
余子,10:18,10:18,10:18:24,10:19:09
上道,10:20,10:21,10:21:23,10:22:04
馬場崎町,10:22,10:23,10:23:23,10:24:11
境港,10:25,--,10:26:07,--

境港,--,10:34,--,10:34:17
馬場崎町,10:36,10:36,10:36:22,10:36:55
上道,10:38,10:39,10:38:37,10:39:09
余子,10:41,10:41,10:41:09,10:41:39
高松町,10:43,10:43,10:43:05,10:43:39
中浜,10:45,10:46,10:45:28,10:46:38
米子空港,10:48,10:48,10:48:07,

羽田空港国内線ターミナル,--,13:23,--,13:23:15
羽田空港国際線ターミナル,13:25,13:27,13:25:53,13:27:28
天空橋,13:28,13:28,13:28:52,13:29:13
穴守稲荷,13:30,13:30,13:30:25,13:30:45
大鳥居,13:31,13:31,13:31:38,13:32:15
糀谷,13:33,13:33,13:33:36,13:33:59
京急蒲田,13:35,13:36,13:35:47,13:37:17
雑色,,レ,,13:38:52
六郷土手,,レ,,13:39:38
京急川崎,13:39,13:40,13:40:57,13:41:00

川崎,--,14:39,--,14:39:47
尻手,14:42,14:42,14:42:07,14:42:32
矢向,14:44,14:44,14:43:54,14:44:21
鹿島田,14:46,14:46,14:46:10,14:46:30
平間,14:47,14:47,14:47:54,14:48:13
向河原,14:49,14:49,14:49:52,14:50:12
武蔵小杉,14:51,14:51,14:51:35,14:52:15

武蔵小杉,14:59,15:00,15:00:40,15:01:25
西大井,,レ,,15:06:07
大崎,15:08,15:08,15:10:38,15:11:19
恵比寿,,レ,,15:14:27
渋谷,15:13,15:14,15:15:54,15:16:30
新宿,15:18,15:19,15:21:12,15:22:21

新宿,17:11,17:11,17:12:34,17:13:25
四ツ谷,17:15,17:15,17:17:18,17:17:53
御茶ノ水,17:20,17:20,17:22:18,17:22:55

秋葉原,18:42,18:42,,18:47:36
神田,18:43,18:43,18:48:40,18:49:09
東京,18:46,18:46,18:50:44,18:51:27

東京,18:54,18:55,18:56:22,18:57:58
新橋,18:57,18:58,19:00:17,19:01:34
品川,19:03,19:04,19:07:07,19:07:40
川崎,19:13,19:13,19:15:07,19:16:22

川崎,10:50,10:51,10:50:27,10:51:19
品川,10:59,11:00,10:58:53,

品川,11:04,11:04,,11:04:13
新橋,11:08,11:08,11:08:33,11:09:05
東京,11:11,11:15,11:11:32,11:15:50
新日本橋,11:17,11:17,11:17:46,11:18:15
馬喰町,11:19,11:19,11:19:50,11:20:27
錦糸町,11:24,11:24,11:24:14,11:33:25
新小岩,11:29,11:29,11:37:28,11:37:52
市川,11:34,11:34,11:42:18,11:42:42
船橋,11:40,11:40,11:48:07,11:48:37
津田沼,11:44,11:44,11:51:42,11:52:08
稲毛,11:51,11:51,11:58:39,11:58:58
千葉,11:55,12:01,12:02:12,12:05:25
東千葉,,レ,,12:07:20
都賀,12:05,12:05,12:09:48,12:10:21
四街道,12:08,12:09,12:13:19,12:13:53
物井,12:13,12:13,12:17:21,12:17:45
佐倉,12:17,12:18,12:21:30,12:22:15
酒々井,12:24,12:24,12:27:54,12:28:26
成田,12:31,12:32,12:34:54,12:35:41
堀之内信号場,,レ,,12:43:10
空港第２ビル,12:40,12:41,12:44:45,12:45:26
成田空港,12:43,--,12:46:06,--
